ID,lnwage
1249,3.1783603802172453
257,2.6915969427654756
849,3.139509876726319
15,2.849437919144465
1475,2.587013969747888
639,2.8564698335391405
900,2.5549991025455463
841,2.685708018675336
1464,2.7035839120391367
655,3.3153119922295176
244,3.032740595391325
954,2.4376315553343133
1169,2.1964060818065003
964,2.672318550169961
327,3.6021428646662086
1428,2.1610557538749946
1234,3.278832993098977
531,2.893252647638859
580,2.43330722628978
644,2.8586424125574172
990,3.2085321828781797
1293,2.147680141968804
1002,2.6767244453980656
780,3.228635447123293
532,3.07530225542562
198,3.345028224742207
705,2.645298139722725
969,2.7502621320238223
979,2.471233262944823
940,2.6993906426041074
1032,3.299267716464581
1479,3.2716193039141523
539,2.459228859402778
481,2.713610395523976
633,2.556270855206666
109,2.858553258304555
123,2.6789295737650574
119,1.7772286671192385
909,3.0557952534532755
650,2.3166885579202297
1253,2.738198207076822
844,2.649084136311606
998,2.7133266267521434
1029,2.5807340881248764
647,3.347174727722269
312,2.431387378263944
102,2.8611911895928874
251,3.6196816006451655
813,2.9717298907050864
186,3.0590219317718006
459,2.582590441092426
141,2.844240339269562
905,3.4283258835073487
1041,2.6934945830175865
417,2.856719331791348
1218,3.116677681038209
493,3.1628996992894307
1059,2.9354347542554957
1066,2.4481037371330947
1017,3.1139895474120514
1401,2.882930501914388
846,2.8293324606590025
572,3.632569622014998
1096,2.992188013555761
776,3.35648941521888
888,2.576585642723627
735,2.6765171430568078
904,2.4664935783914066
834,2.9085746517489954
1161,3.3909009478324013
917,2.7673417009280312
193,2.4634743357679776
272,2.9788652071360904
908,3.071112804014789
519,2.5420255955423237
1215,2.771311204854057
377,2.6145970767735935
50,2.7867077364093933
1362,3.2948711435739892
858,2.3315883463647653
472,2.4224043859060598
1093,2.581805227291243
513,2.359398347710381
80,2.9056269324931354
4,2.297499886003402
221,3.391485433594079
1121,3.1348531174833973
534,3.200102625447062
708,2.285653915586353
303,2.8621848911173005
1492,2.497996491460278
184,2.7337952331592477
637,2.4955744339724766
883,2.465049766345171
441,2.3872347705632158
1478,3.0308793140672017
1342,2.7825038476196413
267,3.145685907185982
599,2.632011586843283
1131,2.7903608413745884
1220,2.532330283531623
1426,3.211341745364494
1437,2.4466668332706893
1061,2.988977953529368
902,2.8278405471582904
629,2.186359753069245
263,2.683046032280221
1366,2.964981051486318
179,2.789176876289675
741,2.9423708649915525
1,2.6664092419192813
1472,2.3854628146712855
547,2.6982994880213576
1057,2.8021752775678386
1130,2.6591075691750605
1223,2.8291745004196507
645,3.232894536649519
842,3.094171156940488
347,3.3997203470078
19,2.511834537903776
93,2.6405116650894165
792,2.523878977796856
993,2.945683924816192
748,2.8001182348522407
1172,3.2205357129841046
456,2.21928453430838
1162,2.8141236541728563
835,2.5378575575056974
338,2.9147440224987196
1210,2.4899241774192977
1024,2.5444351937238525
1272,3.170018664803707
453,2.5767057955905526
444,2.8486237262394245
487,2.8744765404168913
1427,3.2576735693476295
88,2.7301826764771393
280,3.2919330497832875
311,2.834307895440051
654,2.9041113040983326
1200,2.682604810836803
12,2.715143404419338
1170,3.1730378030104847
262,3.3773046893490943
390,2.8557257045367357
148,2.6659192226285904
74,1.9754943282627084
509,2.873166804193773
1326,2.2706010395042524
1241,2.4389764207856186
65,2.237046576489163
1278,3.1826530844035834
1404,2.783249724496997
550,3.0575628288043872
42,2.7334074404112174
285,3.4495544787471695
380,2.2948301114614242
793,2.6529515737343243
1320,2.34365391443185
874,2.732717051662039
686,2.819923596720664
1435,2.517784126416433
147,2.9449320073450096
566,2.6003706112660434
1094,2.1347687543260454
1489,2.4811161879837655
144,2.577227206064593
867,2.6067544576528765
1126,3.406377344909306
451,2.516214613580997
986,2.5982317152002072
1343,3.2075210338546443
1486,2.9146518409338262
676,3.359342305734011
64,2.8979132508202667
170,2.802890400400995
1205,3.6157428169396844
806,2.9785394037515056
926,2.0539637230608854
479,2.9188742715735994
462,2.47473532376162
968,2.355553509260676
6,3.1154976083648265
1021,2.7724957962505368
694,3.12029067457543
467,3.731029681147926
1395,2.711610370011111
489,2.7423882654083664
559,2.851122457925573
259,2.5575753435836894
1283,2.6888598449046146
171,2.8122956045958203
388,3.4750249100643185
638,3.258701495171711
524,2.626912254303027
1454,2.823684161561537
225,2.7607388297419124
1321,3.508565498638893
529,3.04333610479437
1487,2.955322501244739
1500,2.6198193569116817
634,3.0632745686044984
967,2.6801027790590486
41,2.727942427847639
567,2.846071528110946
412,2.892596951765981
1239,2.534950028560878
1150,2.7954361474333966
1224,3.058290158619615
1281,2.8987417300848746
454,2.685374814756893
140,2.4575941282254843
790,2.1113611756205506
111,3.2114156530454476
439,2.6195454917685974
890,2.813166116407003
116,2.169698270851617
365,2.976490950781432
671,2.8964063233472714
1216,2.727439053494632
973,3.220696838000074
127,2.6941518876722843
268,1.9981948707831219
823,2.245563352707087
807,2.8139747257145338
131,2.8681640978233576
125,2.8498554965004663
1053,2.8866093107589403
736,2.319826432380081
533,2.662615822067664
809,2.477934424153297
771,2.8670662766015043
422,3.36706520864427
590,2.3432832919379893
1243,2.629822061910308
1186,2.842949323172382
250,2.781190942711743
155,2.8360055929305275
1441,2.5744494429288047
1152,2.7682702548479114
1178,3.175380964651078
1350,2.5144253662029623
204,2.5956716948554464
413,2.758585722317108
323,2.6144534196689113
105,2.9723630896587094
284,3.409623250771391
52,3.1879255956348604
1306,2.7798034208724887
894,2.9227044946555982
342,2.9189796521664797
1084,3.046276354860574
687,2.718736274628001
237,2.9255581475311025
57,2.4620812455047716
195,2.5727357205301438
108,3.1129086052208224
1018,3.379118593217608
405,2.6171894667357596
200,2.7764642929936865
475,3.057376366473571
450,2.1135255699195685
1315,2.471296586086266
1467,3.067746438862313
781,3.038158356813617
315,2.8662546677498018
1189,2.2977266608608424
779,2.693730571732844
1212,3.0806550730928453
851,2.532626467662497
616,2.236947445665753
1237,3.391659179124716
1109,3.351076997915277
79,3.3213664532370295
668,3.0864924563971208
746,2.6144332617812407
581,2.6375755222936683
68,2.1614719938597005
143,2.835564479142681
1003,3.0275395256599573
897,2.945416432790883
1357,2.735821825892958
553,3.362592493538775
1027,1.992407090422697
223,2.716481508555486
26,2.58952221819638
395,2.5492729973194983
432,2.033667329982309
403,2.2521656183620844
107,3.1920365643934128
1263,3.398169200920437
296,3.5654565354159113
884,2.542952883632296
1271,3.0611735291274154
1012,2.9346028944211975
1087,2.568177551417225
1291,2.6022016902035388
1286,3.1139747246512894
710,2.4397717265995422
625,3.6552764494691816
205,2.8257470085389946
1424,2.9559032829903122
1267,2.784316255549411
1022,2.6636382320379868
62,1.971993564971616
1335,3.0895219719056506
1420,2.410351808683178
658,2.3165221863644168
58,3.0245792093095782
1414,3.2568281899949367
857,3.367220901872293
593,2.962194753534622
1397,2.593155046866487
182,2.6110320047678113
1048,2.180501609836435
977,2.4598335721446243
379,2.5038417978002174
385,2.3891198613596294
13,2.4828065453129247
873,2.7970206344607287
40,3.182252396638121
652,2.736526241659051
1171,2.926369550406556
1105,2.552263398884879
544,2.6269935012106647
1388,2.4111371160244457
369,3.120914702374094
340,2.780910603801639
1359,3.154360070934616
1325,3.306015047275984
497,2.907499155290705
1347,2.8182095338682167
1269,3.047289366805914
1449,3.4367709793953987
1494,3.121672825791764
930,2.94007899264455
71,2.7323345034607454
1052,3.2506511040026393
210,2.68432653647787
1413,2.179934663504002
1348,3.1054897026350257
840,2.6412160244193985
785,3.0318206289618685
865,2.535875320062033
161,2.9688776207571115
681,2.7035837002939993
1211,3.047768493582519
240,3.2906895970066077
488,2.8489022016477987
585,2.6189403008070733
416,3.2702066527883944
1045,3.0299287939499266
1496,3.509289605260006
562,2.3384667932077745
430,3.374106355272001
232,2.6027390515339004
1046,2.6089477026567627
1163,2.312238577573235
114,2.628776801570035
856,2.460191528747712
1206,1.7372879559482808
17,3.553528185973319
774,2.5556783079533045
760,3.2756420544716898
864,2.639990935897274
715,2.765286172167507
510,2.347619814786955
711,2.159229735800516
169,2.8342154192661866
783,2.632817349109291
1067,2.45899538192076
963,2.921119112728566
1336,2.93812480897042
714,3.366140383327206
721,2.555273744842021
819,3.1812514762437307
1311,3.2698428019429318
587,2.8542839045494333
560,3.3146706725736186
24,2.1300511865220266
354,2.6765596922583885
1001,2.554578929913145
512,2.6328684014282504
59,3.015401009164168
730,3.0608743438153168
391,3.0651643152419403
279,2.956589534541155
1099,2.9627148563024552
918,2.7118148113142646
885,3.5026166988588407
1183,1.8777241785756105
1085,2.6997882254182635
392,2.790301111248976
357,2.88116378335419
548,3.1121379466231556
483,2.987052129756824
304,3.692880648322049
128,2.9677699309309884
928,2.986489885656624
476,2.741504098641301
293,3.3047977423848796
540,2.7304762348752583
1254,2.5826808732194477
207,3.0117834489652298
1042,2.531956201202066
1192,2.2519593226959667
492,2.7719148558079265
1101,2.747294443493208
222,2.6765171430568078
1194,2.1437820980732707
